customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,Repaid
15136,26,123996,MORTGAGE,10.0,MEDICAL,A,2000,5.42,0.02,4,No
15137,25,123996,OWN,9.0,HOMEIMPROVEMENT,A,10000,6.54,0.08,3,No
15138,23,124000,MORTGAGE,4.0,MEDICAL,A,16000,6.03,0.13,4,No
15139,21,18000,RENT,5.0,PERSONAL,B,1500,12.18,0.08,4,Yes
15140,26,18700,RENT,2.0,EDUCATION,A,1500,5.42,0.08,4,No
15141,25,124000,OWN,9.0,MEDICAL,B,2000,,0.02,4,No
15142,24,124000,MORTGAGE,5.0,EDUCATION,B,12000,10.36,0.1,4,No
15143,22,24000,OWN,1.0,VENTURE,A,8000,7.51,0.33,3,No
15144,23,24000,OWN,5.0,VENTURE,A,12000,,0.5,4,No
15145,22,124000,MORTGAGE,6.0,MEDICAL,C,11000,,0.09,3,No
15146,26,112000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,12.53,0.18,4,Yes
15147,22,18996,RENT,1.0,MEDICAL,D,1500,,0.08,3,Yes
15148,26,124500,MORTGAGE,10.0,PERSONAL,B,6000,10.62,0.05,2,No
15149,26,124726,MORTGAGE,3.0,PERSONAL,A,15000,7.29,0.12,3,No
15150,23,124800,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,6.62,0.04,3,No
15151,23,124800,MORTGAGE,4.0,MEDICAL,B,28000,,0.22,2,No
15152,21,112800,MORTGAGE,2.0,EDUCATION,C,16000,13.48,0.14,2,Yes
15153,23,124896,MORTGAGE,5.0,VENTURE,B,14400,,0.12,2,No
15154,23,24000,OWN,2.0,VENTURE,C,6000,15.23,0.25,2,No
15155,23,24000,OWN,7.0,EDUCATION,A,5000,7.49,0.21,2,No
15156,23,125000,MORTGAGE,6.0,EDUCATION,A,35000,8.9,0.28,4,No
15157,25,125000,MORTGAGE,1.0,EDUCATION,B,20000,11.71,0.16,4,No
15158,25,125000,OWN,9.0,PERSONAL,A,15000,7.9,0.12,3,No
15159,23,20004,RENT,2.0,DEBTCONSOLIDATION,B,1500,9.62,0.07,3,No
15160,25,24000,OWN,7.0,HOMEIMPROVEMENT,A,6000,5.42,0.25,3,No
15161,25,125000,MORTGAGE,1.0,MEDICAL,C,30000,14.27,0.24,4,No
15162,24,20160,RENT,3.0,MEDICAL,C,1500,13.35,0.07,4,No
15163,22,21216,RENT,0.0,MEDICAL,B,1500,11.86,0.07,2,No
15164,25,125000,MORTGAGE,9.0,PERSONAL,B,12000,9.91,0.1,3,No
15165,22,24000,OWN,0.0,DEBTCONSOLIDATION,D,4200,15.62,0.17,2,No
15166,24,23004,RENT,9.0,DEBTCONSOLIDATION,A,1500,7.68,0.07,2,No
15167,22,24000,RENT,0.0,EDUCATION,E,1500,18.79,0.06,3,Yes
15168,21,24000,RENT,1.0,EDUCATION,A,1500,,0.06,3,No
15169,24,24000,RENT,1.0,EDUCATION,A,1500,,0.06,3,No
15170,24,125000,OWN,3.0,HOMEIMPROVEMENT,B,28000,9.91,0.22,3,No
15171,26,24000,RENT,0.0,EDUCATION,D,1500,14.54,0.06,4,Yes
15172,23,24000,RENT,4.0,VENTURE,B,1500,11.49,0.06,2,No
15173,25,96050,MORTGAGE,3.0,MEDICAL,E,35000,19.29,0.31,2,Yes
15174,25,125000,MORTGAGE,2.0,PERSONAL,B,14000,,0.11,4,No
15175,25,125000,MORTGAGE,3.0,VENTURE,A,10000,5.99,0.08,3,No
15176,21,24000,RENT,2.0,EDUCATION,C,1500,13.85,0.06,4,No
15177,23,125000,MORTGAGE,7.0,EDUCATION,B,5000,,0.04,2,No
15178,26,25000,RENT,1.0,DEBTCONSOLIDATION,E,1500,14.7,0.06,2,Yes
15179,25,125000,OWN,9.0,PERSONAL,B,25000,10.59,0.2,2,No
15180,26,25200,RENT,2.0,MEDICAL,C,1500,13.49,0.06,2,No
15181,26,125000,OWN,10.0,MEDICAL,A,6000,5.42,0.05,4,No
15182,26,125000,MORTGAGE,10.0,PERSONAL,A,10200,7.49,0.08,4,No
15183,22,26400,RENT,6.0,EDUCATION,B,1500,11.11,0.06,3,No
15184,24,125000,MORTGAGE,2.0,PERSONAL,A,15000,7.66,0.12,3,No
15185,21,125000,MORTGAGE,2.0,PERSONAL,A,6000,5.79,0.05,2,No
15186,24,125000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,10.0,0.2,2,No
15187,25,53000,RENT,5.0,EDUCATION,C,15000,14.27,0.28,2,No
15188,25,113000,MORTGAGE,4.0,DEBTCONSOLIDATION,D,5000,14.54,0.04,2,Yes
15189,26,125000,MORTGAGE,4.0,PERSONAL,C,14800,,0.12,3,No
15190,26,113000,MORTGAGE,10.0,PERSONAL,A,12000,7.29,0.11,2,Yes
15191,26,53307,RENT,5.0,VENTURE,B,15000,10.39,0.28,4,No
15192,25,125000,MORTGAGE,,EDUCATION,C,8000,13.8,0.06,3,No
15193,25,125000,MORTGAGE,9.0,PERSONAL,B,12000,11.11,0.1,3,No
15194,23,53500,RENT,6.0,EDUCATION,C,15000,13.47,0.28,2,No
15195,26,48000,RENT,1.0,PERSONAL,E,15000,18.64,0.31,3,Yes
15196,25,48000,RENT,9.0,PERSONAL,D,15000,17.49,0.31,3,Yes
15197,26,125000,MORTGAGE,3.0,EDUCATION,D,24000,15.28,0.19,4,No
15198,23,48996,RENT,2.0,MEDICAL,D,15000,15.99,0.31,4,Yes
15199,23,54996,RENT,8.0,EDUCATION,D,15000,14.83,0.27,2,No
15200,23,125000,MORTGAGE,7.0,MEDICAL,B,10000,9.99,0.08,2,No
15201,24,54996,RENT,7.0,MEDICAL,B,15000,11.14,0.27,4,No
15202,25,125000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,25000,11.49,0.2,3,No
15203,26,55000,RENT,10.0,MEDICAL,B,15000,11.12,0.27,2,No
15204,25,125000,OWN,4.0,VENTURE,A,12000,7.88,0.1,3,No
15205,23,113000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,10.38,0.09,3,Yes
15206,22,49000,RENT,3.0,MEDICAL,D,15000,14.61,0.31,3,Yes
15207,26,125000,MORTGAGE,10.0,VENTURE,C,15000,13.85,0.12,3,No
15208,26,125000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,20000,13.11,0.16,2,No
15209,24,125000,MORTGAGE,8.0,PERSONAL,B,10000,10.99,0.08,3,No
15210,24,24000,OWN,4.0,VENTURE,B,6400,8.88,0.27,4,No
15211,22,55000,RENT,1.0,VENTURE,C,15000,12.84,0.27,3,No
15212,21,125000,MORTGAGE,0.0,PERSONAL,A,10000,7.51,0.08,2,No
15213,24,55000,RENT,2.0,PERSONAL,A,15000,,0.27,2,No
15214,22,24000,OWN,,VENTURE,A,1500,6.91,0.06,4,No
15215,24,49200,RENT,8.0,DEBTCONSOLIDATION,E,15000,18.39,0.3,4,Yes
15216,22,24000,OWN,0.0,MEDICAL,C,5000,13.35,0.21,4,No
15217,26,125000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,7400,12.53,0.06,2,No
15218,25,55315,RENT,3.0,EDUCATION,B,15000,10.74,0.27,2,No
15219,24,49700,RENT,3.0,MEDICAL,E,15000,15.68,0.3,4,Yes
15220,23,96050,MORTGAGE,0.0,MEDICAL,F,15000,19.13,0.13,2,Yes
15221,22,24000,OWN,2.0,PERSONAL,C,3000,13.61,0.13,2,No
15222,26,125000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,16000,8.94,0.13,4,No
15223,22,125000,MORTGAGE,0.0,PERSONAL,D,25000,,0.2,2,No
15224,23,113000,MORTGAGE,0.0,VENTURE,G,19750,21.21,0.17,4,Yes
15225,22,24000,OWN,4.0,MEDICAL,C,4750,,0.2,4,No
15226,21,50000,RENT,0.0,HOMEIMPROVEMENT,D,15000,15.7,0.3,3,Yes
15227,24,56000,RENT,1.0,DEBTCONSOLIDATION,C,15000,12.87,0.27,2,No
15228,25,125000,MORTGAGE,6.0,MEDICAL,A,8000,9.63,0.06,2,No
15229,25,125000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,14000,14.42,0.11,4,No
15230,23,125000,OTHER,4.0,VENTURE,A,7500,8.0,0.06,4,No
15231,22,125000,MORTGAGE,6.0,VENTURE,B,10000,,0.08,2,No
15232,25,125000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,12000,,0.1,3,No
15233,26,125000,MORTGAGE,4.0,MEDICAL,A,9600,5.79,0.08,2,No
15234,23,24000,OWN,5.0,EDUCATION,B,7000,11.86,0.29,4,No
15235,25,57000,RENT,0.0,EDUCATION,C,15000,13.85,0.26,4,No
15236,22,24000,OWN,3.0,EDUCATION,B,6000,11.49,0.25,4,No
15237,22,125004,MORTGAGE,6.0,EDUCATION,A,30000,7.9,0.24,2,No
15238,23,24000,OWN,,VENTURE,B,5000,10.38,0.21,4,No
15239,25,125004,MORTGAGE,0.0,HOMEIMPROVEMENT,A,15000,7.88,0.12,3,No
15240,22,125004,OTHER,6.0,VENTURE,D,10000,14.74,0.08,2,No
15241,22,125555,MORTGAGE,2.0,MEDICAL,B,9000,10.99,0.07,4,No
15242,25,126000,MORTGAGE,9.0,EDUCATION,A,15000,7.9,0.12,3,No
15243,25,126000,MORTGAGE,9.0,VENTURE,B,10200,,0.08,4,No
15244,24,126000,MORTGAGE,7.0,MEDICAL,C,11800,,0.09,2,No
15245,22,126000,MORTGAGE,6.0,EDUCATION,D,3600,15.99,0.03,3,No
15246,26,114000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,6000,10.0,0.05,2,Yes
15247,25,126000,MORTGAGE,,DEBTCONSOLIDATION,A,6000,6.92,0.05,3,No
15248,24,53000,RENT,1.0,DEBTCONSOLIDATION,D,15000,16.77,0.28,2,Yes
15249,26,126000,MORTGAGE,3.0,PERSONAL,A,11000,7.14,0.09,4,No
15250,23,24000,OWN,0.0,EDUCATION,A,7000,7.14,0.29,3,No
15251,22,126000,MORTGAGE,6.0,EDUCATION,B,24000,11.36,0.19,4,No
15252,26,24000,OWN,0.0,MEDICAL,B,2500,11.83,0.1,4,No
15253,26,126000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,7500,13.92,0.06,3,No
15254,23,59880,RENT,0.0,MEDICAL,B,15000,,0.25,4,No
15255,25,126500,MORTGAGE,2.0,EDUCATION,B,2000,,0.02,2,No
15256,22,60000,RENT,0.0,MEDICAL,B,15000,11.71,0.25,4,No
15257,23,97583,MORTGAGE,7.0,MEDICAL,D,6950,13.67,0.06,2,Yes
15258,23,126996,OWN,2.0,EDUCATION,B,11000,10.0,0.09,2,No
15259,25,127000,MORTGAGE,9.0,PERSONAL,B,6000,9.91,0.05,2,No
15260,26,127000,MORTGAGE,10.0,EDUCATION,A,6000,5.42,0.05,3,No
15261,26,127000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4900,,0.04,3,No
15262,24,97750,MORTGAGE,0.0,MEDICAL,E,24000,17.39,0.21,3,Yes
15263,25,97750,OWN,9.0,MEDICAL,E,20000,17.39,0.17,3,Yes
15264,24,115000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,12000,15.05,0.1,4,Yes
15265,26,127500,MORTGAGE,7.0,HOMEIMPROVEMENT,A,10000,7.51,0.08,3,No
15266,22,127500,MORTGAGE,2.0,MEDICAL,A,15000,7.49,0.12,4,No
15267,23,54000,RENT,7.0,MEDICAL,C,15000,15.27,0.28,2,Yes
15268,26,127500,OWN,9.0,MEDICAL,D,24250,15.31,0.19,4,No
15269,25,127741,MORTGAGE,9.0,DEBTCONSOLIDATION,A,12000,7.88,0.09,2,No
15270,26,127992,MORTGAGE,10.0,MEDICAL,C,26000,13.99,0.2,3,No
15271,26,128000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,35000,8.9,0.27,3,No
15272,24,128000,MORTGAGE,4.0,EDUCATION,A,12000,6.03,0.09,3,No
15273,26,60000,RENT,7.0,DEBTCONSOLIDATION,A,15000,6.03,0.25,3,No
15274,23,128000,MORTGAGE,7.0,EDUCATION,A,6000,7.49,0.05,2,No
15275,23,128000,MORTGAGE,4.0,EDUCATION,C,4800,12.99,0.04,2,No
15276,26,116000,MORTGAGE,5.0,VENTURE,C,5000,,0.04,3,Yes
15277,22,128000,MORTGAGE,6.0,VENTURE,A,21600,6.91,0.17,4,No
15278,23,128000,MORTGAGE,7.0,VENTURE,C,3000,14.72,0.02,4,No
15279,22,128474,MORTGAGE,6.0,DEBTCONSOLIDATION,A,30000,7.29,0.23,2,No
15280,25,128500,MORTGAGE,1.0,HOMEIMPROVEMENT,C,15000,12.53,0.12,3,No
15281,25,128600,MORTGAGE,9.0,PERSONAL,A,28000,7.9,0.22,3,No
15282,22,60000,RENT,0.0,EDUCATION,B,15000,11.71,0.25,3,No
15283,23,129600,OWN,7.0,PERSONAL,A,13500,5.42,0.1,2,No
15284,25,129600,MORTGAGE,0.0,PERSONAL,B,3000,11.12,0.02,3,No
15285,23,129996,MORTGAGE,2.0,VENTURE,B,30000,11.11,0.23,4,No
15286,25,129996,MORTGAGE,9.0,VENTURE,B,7500,11.86,0.06,3,No
15287,24,60000,RENT,6.0,HOMEIMPROVEMENT,C,15000,13.99,0.25,4,No
15288,22,60000,RENT,5.0,EDUCATION,B,15000,10.59,0.25,3,No
15289,25,60000,RENT,5.0,DEBTCONSOLIDATION,C,15000,12.99,0.25,4,No
15290,22,130000,MORTGAGE,6.0,PERSONAL,C,3000,13.49,0.02,2,No
15291,23,60000,RENT,0.0,DEBTCONSOLIDATION,B,15000,11.11,0.25,2,No
15292,26,130000,MORTGAGE,10.0,PERSONAL,D,3000,17.58,0.02,3,No
15293,24,60000,RENT,4.0,VENTURE,A,15000,6.17,0.25,3,No
15294,24,130000,MORTGAGE,8.0,VENTURE,A,6000,6.62,0.05,2,No
15295,22,60000,RENT,6.0,MEDICAL,C,15000,13.35,0.25,3,No
15296,26,130000,MORTGAGE,8.0,PERSONAL,A,10000,6.03,0.08,2,No
15297,26,130000,MORTGAGE,5.0,PERSONAL,D,35000,18.25,0.27,4,No
15298,24,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,5000,12.42,0.04,2,No
15299,26,130000,MORTGAGE,2.0,MEDICAL,A,18000,7.9,0.14,2,No
15300,22,60000,RENT,5.0,MEDICAL,A,15000,,0.25,4,No
15301,25,130000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,35000,,0.27,3,No
15302,26,130000,MORTGAGE,7.0,VENTURE,D,6500,15.99,0.05,3,No
15303,24,130000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,11.99,0.05,3,No
15304,24,60000,RENT,7.0,HOMEIMPROVEMENT,C,15000,13.85,0.25,2,No
15305,25,60000,RENT,7.0,DEBTCONSOLIDATION,B,15000,,0.25,3,No
15306,26,130000,MORTGAGE,3.0,MEDICAL,A,8600,5.99,0.07,3,No
15307,23,60000,RENT,7.0,PERSONAL,C,15000,14.22,0.25,2,No
15308,24,60000,RENT,8.0,DEBTCONSOLIDATION,B,15000,11.83,0.25,3,No
15309,24,130000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,6000,10.59,0.05,2,No
15310,25,130000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,8000,13.49,0.06,4,No
15311,23,60000,RENT,4.0,VENTURE,B,15000,11.83,0.25,3,No
15312,23,130000,MORTGAGE,1.0,EDUCATION,C,15000,12.87,0.12,4,No
15313,25,130000,MORTGAGE,9.0,EDUCATION,B,15000,11.14,0.12,3,No
15314,23,130000,MORTGAGE,,MEDICAL,A,6000,5.42,0.05,2,No
15315,25,130000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,3000,5.42,0.02,2,No
15316,23,130000,MORTGAGE,4.0,EDUCATION,A,6800,8.49,0.05,3,No
15317,23,130000,MORTGAGE,7.0,MEDICAL,C,5000,14.79,0.04,3,No
15318,22,130000,MORTGAGE,3.0,EDUCATION,C,14500,,0.11,4,No
15319,22,60132,RENT,7.0,EDUCATION,C,15000,14.26,0.25,4,No
15320,22,54225,RENT,0.0,EDUCATION,E,15000,16.7,0.28,4,Yes
15321,23,60480,RENT,7.0,EDUCATION,B,15000,10.83,0.25,2,No
15322,23,130000,MORTGAGE,7.0,EDUCATION,A,5000,5.79,0.04,4,No
15323,24,100300,MORTGAGE,2.0,MEDICAL,D,30000,14.91,0.25,3,Yes
15324,23,130000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,5.79,0.05,3,No
15325,24,130000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,10.74,0.19,3,No
15326,25,130000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,6325,6.54,0.05,3,No
15327,24,130000,MORTGAGE,8.0,EDUCATION,A,18500,,0.14,2,No
15328,22,55000,RENT,0.0,DEBTCONSOLIDATION,D,15000,14.83,0.27,4,Yes
15329,24,61100,RENT,1.0,DEBTCONSOLIDATION,B,15000,12.53,0.25,2,No
15330,23,130000,MORTGAGE,7.0,MEDICAL,B,25000,11.12,0.19,3,No
15331,24,130000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,7.88,0.12,4,No
15332,25,130000,MORTGAGE,2.0,VENTURE,A,12000,7.51,0.09,2,No
15333,24,61284,RENT,3.0,HOMEIMPROVEMENT,D,15000,18.25,0.24,4,No
15334,24,130000,MORTGAGE,8.0,PERSONAL,C,13000,13.61,0.1,4,No
15335,25,130000,MORTGAGE,5.0,VENTURE,C,20000,13.48,0.15,2,No
15336,24,61800,RENT,2.0,DEBTCONSOLIDATION,B,15000,,0.24,4,No
15337,26,130000,MORTGAGE,10.0,MEDICAL,B,4000,10.99,0.03,3,No
15338,25,130000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,25000,11.36,0.19,3,No
15339,23,56000,RENT,4.0,DEBTCONSOLIDATION,B,15000,12.69,0.27,4,Yes
15340,23,130000,MORTGAGE,2.0,PERSONAL,B,10000,11.36,0.08,3,No
15341,23,130000,MORTGAGE,7.0,EDUCATION,B,20000,10.62,0.15,4,No
15342,21,56000,RENT,5.0,MEDICAL,E,15000,16.0,0.27,2,Yes
15343,21,62004,RENT,0.0,VENTURE,A,15000,7.29,0.24,4,No
15344,24,130000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,25000,12.53,0.19,3,No
15345,24,130000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,15000,14.26,0.12,4,No
15346,22,130000,MORTGAGE,3.0,VENTURE,B,24250,12.18,0.19,4,No
15347,25,62280,RENT,3.0,EDUCATION,A,15000,8.94,0.24,4,No
15348,24,130000,MORTGAGE,3.0,PERSONAL,B,25000,11.83,0.19,3,No
15349,23,130000,OWN,7.0,VENTURE,D,22600,14.96,0.17,2,No
15350,24,130000,OWN,8.0,VENTURE,B,22800,,0.18,3,No
15351,22,22800,OWN,1.0,MEDICAL,A,9000,5.99,0.39,2,No
15352,22,130000,MORTGAGE,6.0,MEDICAL,B,25000,11.83,0.19,3,No
15353,22,130000,MORTGAGE,2.0,EDUCATION,B,13000,11.14,0.1,3,No
15354,25,130000,MORTGAGE,2.0,VENTURE,D,19400,16.0,0.15,4,No
15355,24,62400,RENT,8.0,EDUCATION,B,15000,9.45,0.24,4,No
15356,23,130000,OWN,7.0,VENTURE,C,15000,13.22,0.12,3,No
15357,22,130000,MORTGAGE,1.0,VENTURE,A,13000,8.94,0.1,4,No
15358,25,130000,MORTGAGE,9.0,VENTURE,C,21000,13.16,0.16,3,No
15359,25,130000,MORTGAGE,9.0,PERSONAL,B,15000,11.89,0.12,2,No
15360,26,130000,MORTGAGE,9.0,EDUCATION,A,7000,8.0,0.05,2,No
15361,25,58000,RENT,5.0,DEBTCONSOLIDATION,D,15000,18.25,0.26,2,Yes
15362,24,130000,MORTGAGE,2.0,MEDICAL,B,1250,10.95,0.01,2,No
15363,24,130000,MORTGAGE,6.0,PERSONAL,B,20000,11.58,0.15,2,No
15364,26,130000,MORTGAGE,3.0,PERSONAL,B,5000,9.64,0.04,2,No
15365,23,130008,MORTGAGE,0.0,MEDICAL,A,9000,7.74,0.07,2,No
15366,23,130104,MORTGAGE,7.0,VENTURE,A,24000,6.54,0.18,2,No
15367,23,130208,MORTGAGE,7.0,DEBTCONSOLIDATION,C,20000,12.73,0.15,4,No
15368,22,130920,MORTGAGE,0.0,VENTURE,A,15000,8.94,0.11,2,No
15369,23,130992,MORTGAGE,6.0,EDUCATION,A,6000,7.51,0.05,3,No
15370,21,65000,RENT,4.0,PERSONAL,B,15000,12.42,0.23,4,No
15371,26,22440,OWN,10.0,VENTURE,B,4750,11.86,0.21,4,No
15372,25,131000,MORTGAGE,1.0,PERSONAL,C,7500,12.29,0.06,3,No
15373,24,131004,MORTGAGE,8.0,PERSONAL,A,24000,7.49,0.18,4,No
15374,24,22320,OWN,4.0,MEDICAL,E,1000,16.32,0.04,2,Yes
15375,23,22300,OWN,1.0,MEDICAL,B,7500,11.12,0.34,4,No
15376,26,132000,MORTGAGE,3.0,PERSONAL,A,2000,7.51,0.02,3,No
15377,24,59000,RENT,5.0,EDUCATION,C,15000,14.79,0.25,3,Yes
15378,26,132000,MORTGAGE,3.0,EDUCATION,A,10200,7.9,0.08,2,No
15379,23,132000,MORTGAGE,5.0,PERSONAL,A,15000,6.99,0.11,2,No
15380,25,65000,RENT,4.0,PERSONAL,C,15000,13.49,0.23,2,No
15381,24,132000,MORTGAGE,8.0,VENTURE,D,14000,17.49,0.11,2,No
15382,25,59000,RENT,4.0,MEDICAL,B,15000,9.99,0.25,3,Yes
15383,26,132000,MORTGAGE,10.0,MEDICAL,B,11200,10.99,0.08,4,No
15384,23,120000,MORTGAGE,7.0,HOMEIMPROVEMENT,D,8000,,0.07,2,Yes
15385,26,65000,RENT,5.0,HOMEIMPROVEMENT,A,15000,7.66,0.23,4,No
15386,22,132000,MORTGAGE,3.0,MEDICAL,A,10000,7.66,0.08,2,No
15387,23,132000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9600,7.14,0.07,3,No
15388,24,65000,RENT,5.0,PERSONAL,A,15000,6.17,0.23,2,No
15389,25,59000,RENT,0.0,DEBTCONSOLIDATION,E,15000,16.45,0.25,4,Yes
15390,25,120000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,10.99,0.21,2,Yes
15391,25,132000,MORTGAGE,1.0,VENTURE,B,12000,,0.09,2,No
15392,23,65000,RENT,7.0,VENTURE,B,15000,11.12,0.23,3,No
15393,23,132000,MORTGAGE,7.0,PERSONAL,C,9000,11.34,0.07,3,No
15394,24,132132,MORTGAGE,8.0,MEDICAL,A,28000,8.49,0.21,3,No
15395,23,65000,RENT,0.0,MEDICAL,A,15000,7.88,0.23,3,No
15396,22,65000,RENT,0.0,MEDICAL,B,15000,11.36,0.23,3,No
15397,26,132500,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12000,12.69,0.09,3,No
15398,24,65000,RENT,8.0,MEDICAL,B,15000,9.88,0.23,2,No
15399,23,65000,RENT,3.0,VENTURE,A,15000,8.94,0.23,3,No
15400,24,132652,MORTGAGE,8.0,MEDICAL,A,28000,8.49,0.21,3,No
15401,26,132750,MORTGAGE,8.0,HOMEIMPROVEMENT,B,12000,11.49,0.09,4,No
15402,24,132996,MORTGAGE,3.0,VENTURE,B,5000,,0.04,3,No
15403,24,133000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,11.99,0.02,4,No
15404,23,133000,MORTGAGE,2.0,EDUCATION,A,24000,,0.18,4,No
15405,24,133000,OWN,4.0,VENTURE,A,4000,7.4,0.03,3,No
15406,25,133119,MORTGAGE,10.0,DEBTCONSOLIDATION,B,25000,,0.19,3,No
15407,24,103044,MORTGAGE,8.0,MEDICAL,D,11600,15.05,0.1,2,Yes
15408,25,65000,RENT,9.0,EDUCATION,E,15000,16.32,0.23,2,No
15409,25,65000,RENT,0.0,PERSONAL,A,15000,9.63,0.23,4,No
15410,26,134000,MORTGAGE,2.0,EDUCATION,C,30000,13.49,0.22,3,No
15411,25,59004,RENT,1.0,VENTURE,D,15000,15.58,0.25,2,Yes
15412,22,65004,RENT,4.0,VENTURE,E,15000,16.95,0.23,3,No
15413,26,134400,MORTGAGE,3.0,MEDICAL,C,10000,12.68,0.07,3,No
15414,25,134748,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,10.75,0.19,3,No
15415,23,60000,RENT,7.0,PERSONAL,B,15000,10.62,0.25,3,Yes
15416,24,66500,RENT,0.0,PERSONAL,A,15000,6.54,0.23,3,No
15417,24,135000,MORTGAGE,8.0,VENTURE,B,21000,12.69,0.16,2,No
15418,20,135000,MORTGAGE,1.0,VENTURE,C,15000,15.96,0.11,2,No
15419,24,135000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,8800,6.03,0.07,2,No
15420,26,135000,MORTGAGE,11.0,EDUCATION,A,6700,6.03,0.05,4,No
15421,25,135000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,10000,15.62,0.07,3,No
15422,24,135000,MORTGAGE,8.0,VENTURE,A,5225,7.49,0.04,3,No
15423,24,135000,MORTGAGE,4.0,MEDICAL,A,25000,7.49,0.19,2,No
15424,26,135000,MORTGAGE,10.0,DEBTCONSOLIDATION,C,24000,12.99,0.18,2,No
15425,23,135000,MORTGAGE,1.0,VENTURE,D,12500,15.99,0.09,2,No
15426,24,135000,MORTGAGE,0.0,EDUCATION,A,6000,6.92,0.04,2,No
15427,24,135000,MORTGAGE,8.0,PERSONAL,B,21000,10.74,0.16,2,No
15428,22,21600,OWN,5.0,PERSONAL,A,5000,7.9,0.23,3,No
15429,24,135000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,10000,,0.07,3,No
15430,23,135000,OWN,7.0,VENTURE,A,16000,6.91,0.12,3,No
15431,24,135000,MORTGAGE,8.0,MEDICAL,A,17000,6.17,0.13,4,No
15432,22,68000,RENT,7.0,MEDICAL,B,15000,10.37,0.22,3,No
15433,26,104550,MORTGAGE,5.0,MEDICAL,D,24000,15.21,0.2,4,Yes
15434,24,135000,MORTGAGE,3.0,VENTURE,B,21000,10.38,0.16,4,No
15435,26,104550,MORTGAGE,6.0,MEDICAL,D,15000,15.33,0.12,3,Yes
15436,23,69000,RENT,3.0,EDUCATION,B,15000,10.65,0.22,4,No
15437,21,69000,RENT,3.0,MEDICAL,A,15000,8.49,0.22,2,No
15438,25,135000,MORTGAGE,9.0,PERSONAL,D,25000,16.07,0.19,4,No
15439,25,135000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,20000,12.73,0.15,3,No
15440,24,69400,RENT,8.0,VENTURE,D,15000,13.24,0.22,4,No
15441,25,135000,MORTGAGE,0.0,VENTURE,D,16000,,0.12,3,No
15442,24,135000,MORTGAGE,0.0,VENTURE,C,12500,,0.09,4,No
15443,23,69996,RENT,4.0,PERSONAL,C,15000,13.43,0.21,4,No
15444,24,123000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,24250,12.87,0.2,4,Yes
15445,23,135000,MORTGAGE,8.0,EDUCATION,F,10000,18.43,0.07,4,No
15446,23,69996,RENT,7.0,EDUCATION,B,15000,11.89,0.21,4,No
15447,22,135000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10800,8.0,0.08,4,No
15448,25,70000,RENT,9.0,HOMEIMPROVEMENT,D,15000,16.02,0.21,4,No
15449,24,135000,MORTGAGE,8.0,EDUCATION,A,12000,9.38,0.09,2,No
15450,23,136000,MORTGAGE,2.0,PERSONAL,D,9800,15.99,0.07,3,No
15451,21,70000,RENT,5.0,EDUCATION,C,15000,,0.21,3,No
15452,21,70000,RENT,5.0,EDUCATION,B,15000,10.38,0.21,2,No
